question,contexts,answer,ground_truth,retrieval_ms,generation_ms
What was the name of Bostons first baseball team?,"['The series was played between the AL Champion Boston Americans and the NL champion Pittsburgh Pirates. Persistent reports that the team was known in 1903 as the ""Boston Pilgrims"" appear to be unfounded. Boston\'s first professional baseball team was the Red Stockings, one of the charter members of the National Association in 1871, and of the National League in 1876.', ""The Boston Red Sox, a founding member of the American League of Major League Baseball in 1901, play their home games at Fenway Park, near Kenmore Square in the city's Fenway section. Built in 1912, it is the oldest sports arena or stadium in active use in the United States among the four major professional American sports leagues, encompassing Major League Baseball, the National Football League, National Basketball Association, and the National Hockey League. Boston was the site of the first game of the first modern World Series, in 1903."", 'Major League Baseball is especially well known for red teams. The Cincinnati Red Stockings are the oldest professional baseball team, dating back to 1869. The franchise soon relocated to Boston and is now the Atlanta Braves, but its name survives as the origin for both the Cincinnati Reds and Boston Red Sox.', 'After the White Stockings had a successful season in 1886, winning the National League Pennant, other teams began bringing their players to ""spring training"". The Chicago Cubs, St. Louis Browns, New York Yankees, St.', 'Louis Cardinals, Cleveland Spiders, Detroit Tigers, Pittsburgh Pirates, Cincinnati Reds, New York Highlanders, Brooklyn Dodgers and Boston Red Sox were among the early squads to arrive. Whittington Park (1894) and later Majestic Park (1909) and Fogel Field (1912) were all built in Hot Springs specifically to host Major League teams.']",Boston's first professional baseball team was the Red Stockings.,Red Stockings,86.72200003638864,9616.446399944834
Why did military use barracks?,"['The army has relied heavily on tents to provide the various facilities needed while on deployment. The most common tent uses for the military are as temporary barracks (sleeping quarters), DFAC buildings (dining facilities), forward operating bases (FOBs), after action review (AAR), tactical operations center (TOC), morale, welfare, and recreation (MWR) facilities, and security checkpoints. Furthermore, most of these tents are set up and operated through the support of Natick Soldier Systems Center.', 'garrisons and air forces in Japan.', 'The men were held in barracks to avoid distraction of their growth as a military unit to be reckoned with. The resentment for the military way of life eventually faded from the men and a new ideology took hold, one of nationalism and pride. It was with the help of this newly reborn martial unit that Muhammad Ali imposed his rule over Egypt.', 'A small professional (paid) standing army was stationed near the capital.', ""Near the fort settlements would grow housing artisans, traders and soldiers' wives and children.""]","The military used barracks as temporary sleeping quarters, and in another instance, men were held in them to avoid distractions to their growth as a military unit.",to avoid distraction of their growth,92.02179999556392,10425.13400001917
"The Community Party of China gained power in China, what year did it happen?","['Today the Communist Party of China claims to be the largest political party in the world, with eighty million members.', 'Local uprisings starting on October 11, 1911 led to the Xinhai Revolution. Puyi, the last emperor, abdicated on February 12, 1912.', 'The Communist Party of China, founded in 1920, adopted the red flag and hammer and sickle emblem of the Soviet Union, which became the national symbols when the Party took power in China in 1949. Under Party leader Mao Zedong, the Party anthem became ""The East Is Red"", and Mao Zedong himself was sometimes referred to as a ""red sun"". During the Cultural Revolution in China, Party ideology was enforced by the Red Guards, and the sayings of Mao Zedong were published as a small red book in hundreds of millions of copies.', 'Chinese political philosophy dates back to the Spring and Autumn Period, specifically with Confucius in the 6th century BC. Chinese political philosophy was developed as a response to the social and political breakdown of the country characteristic of the Spring and Autumn Period and the Warring States period. The major philosophies during the period, Confucianism, Legalism, Mohism, Agrarianism and Taoism, each had a political aspect to their philosophical schools.', 'In 1927, the Kuomintang (KMT; Nationalist Party) under Generalissimo Chiang Kai-shek again established Nanjing as the capital of the Republic of China, and this became internationally recognized once KMT forces took Beijing in 1928. The following decade is known as the Nanking decade.']",The Communist Party of China took power in China in 1949.,1949,105.14530004002154,7259.004099993035
Who governs all events in gymnastics?,"['Gymnastics is a sport involving the performance of exercises requiring strength, flexibility, balance and control. Internationally, all events are governed by the Fédération Internationale de Gymnastique (FIG). Each country has its own national governing body (BIW) affiliated to FIG.', 'A good performance is characterized by uniformity and simultaneity. The competition program consists of versatile and varied body movements, such as body waves, swings, balances, pivots, jumps and leaps, dance steps, and lifts. The International Federation of Aesthetic Group Gymnastics (IFAGG) was established in 2003.', 'Gymnasts perform a choreographed routine up to 90 seconds in the floor exercise event; Depending on the level, they may choose their own, or, if known as a ""compulsory gymnast,"" default music must be played. In some gymnastic associations such as United States Association of Gymnastic Clubs (USAIGC), gymnasts are allowed to have vocals in their music but at USA Gymnastics competitions a large deduction is taken from the score for having vocals in the music. The routine should consist of tumbling lines, series of jumps, leaps, dance elements, acrobatic skills, and turns, or piviots, on one foot.', 'The largest general gymnastics exhibition is the quadrennial World Gymnaestrada which was first held in 1939. In 1984 Gymnastics for All was officially recognized first as a Sport Program by the FIG (International Gymnastic Federation), and subsequently by national gymnastic federations worldwide with participants that now number 30 million.', 'General gymnastics enables people of all ages and abilities to participate in performance groups of 6 to more than 150 athletes. They perform synchronized, choreographed routines. Troupes may consist of both genders and are not separated into age divisions.']","Internationally, all events are governed by the Fédération Internationale de Gymnastique (FIG).",Fédération Internationale de Gymnastique (FIG),91.69249993283302,10325.940300012007
When were the mosaics in the Church of St Stephen created?,"['The mosaics of the Church of St Stephen in ancient Kastron Mefaa (now Umm ar-Rasas) were made in 785 (discovered after 1986). The perfectly preserved mosaic floor is the largest one in Jordan. On the central panel hunting and fishing scenes are depicted while another panel illustrates the most important cities of the region.', ""The decoration of the church was finished only in the 16th century. One hundred and ten scenes of mosaics in the atrium of St Mark's were based directly on the miniatures of the Cotton Genesis, a Byzantine manuscript that was brought to Venice after the sack of Constantinople (1204). The mosaics were executed in the 1220s."", ""Two other important 5th century mosaics are lost but we know them from 17th-century drawings. In the apse mosaic of Sant'Agata dei Goti (462–472, destroyed in 1589) Christ was seated on a globe with the twelve Apostles flanking him, six on either side. At Sant'Andrea in Catabarbara (468–483, destroyed in 1686) Christ appeared in the center, flanked on either side by three Apostles."", 'The mosaics depicted the storm, portraits of members of the western and eastern imperial family and the bishop of Ravenna, Peter Chrysologus. They are known only from Renaissance sources because almost all were destroyed in 1747.', 'The frame of the mosaic is especially decorative. Six mosaic masters signed the work: Staurachios from Esbus, Euremios, Elias, Constantinus, Germanus and Abdela. It overlays another, damaged, mosaic floor of the earlier (587) ""Church of Bishop Sergius."" Another four churches were excavated nearby with traces of mosaic decoration.']",The mosaics of the Church of St Stephen were made in 785.,in 785,85.38850001059473,7129.168099956587
When was Sobhuza coronated?,"[""Sobhuza's official coronation was in December 1921 after the regency of Labotsibeni after which he led an unsuccessful deputation to the Privy council in London in 1922 regarding the issue of the land."", 'Following the elections of 1973, the constitution of Swaziland was suspended by King Sobhuza II who thereafter ruled the country by decree until his death in 1982. At this point Sobhuza II had ruled Swaziland for 61 years, making him the longest ruling monarch in history. A regency followed his death, with Queen Regent Dzeliwe Shongwe being head of state until 1984 when she was removed by Liqoqo and replaced by Queen Mother Ntfombi Tfwala.', 'This date commonly marks the beginning of the First Rzeczpospolita, the period of a szlachta-run ""Commonwealth"".', ""In 1988, unrest over economic mismanagement and political oppression by the government led to widespread pro-democracy demonstrations throughout the country known as the 8888 Uprising. Security forces killed thousands of demonstrators, and General Saw Maung staged a coup d'état and formed the State Law and Order Restoration Council (SLORC). In 1989, SLORC declared martial law after widespread protests."", 'The newly allied armies captured Beijing on June 6. The Shunzhi Emperor was invested as the ""Son of Heaven"" on October 30. The Manchus, who had positioned themselves as political heir to the Ming emperor by defeating the rebel Li Zicheng, completed the symbolic transition by holding a formal funeral for the Chongzhen Emperor.']",Sobhuza's official coronation took place in December 1921.,December 1921,88.23929994832724,12990.315700066276
When did the government of the Congo pass a law to assist indigenous people?,"['This law is the first of its kind in Africa, and its adoption is a historic development for indigenous peoples on the continent.', 'Many Pygmies belong from birth to Bantus in a relationship many refer to as slavery. The Congolese Human Rights Observatory says that the Pygmies are treated as property the same way ""pets"" are. On December 30, 2010, the Congolese parliament adopted a law for the promotion and protection of the rights of indigenous peoples.', 'The Republic of the Congo also has large untapped base metal, gold, iron and phosphate deposits. The country is a member of the Organization for the Harmonization of Business Law in Africa (OHADA). The Congolese government signed an agreement in 2009 to lease 200,000 hectares of land to South African farmers to reduce its dependence on imports.', 'Following the revision of the French constitution that established the Fifth Republic in 1958, the AEF dissolved into its constituent parts, each of which became an autonomous colony within the French Community. During these reforms, Middle Congo became known as the Republic of the Congo in 1958 and published its first constitution in 1959. Antagonism between the pro-Opangault Mbochis and the pro-Youlou Balalis resulted in a series of riots in Brazzaville in February 1959, which the French Army subdued.', 'While the National Revolutionary Movement government begun in 1952 discouraged self-identification as indigenous (reclassifying rural people as campesinos, or peasants), renewed ethnic and class militancy re-emerged in the Katarista movement beginning in the 1970s. Lowland indigenous peoples, mostly in the east, entered national politics through the 1990 March for Territory and Dignity organized by the CIDOB confederation. That march successfully pressured the national government to sign the ILO Convention 169 and to begin the still-ongoing process of recognizing and titling indigenous territories.']","The Congolese parliament adopted a law for the promotion and protection of the rights of indigenous peoples on December 30, 2010.","December 30, 2010",94.76629993878305,13307.962400023825
What is the name of the river that runs through Detroit?,"[""Detroit's metropolitan area, known as Metro Detroit, is home to 5.3 million people, making it the fourteenth-most populous metropolitan area in the United States and the second-largest in the Midwestern United States (behind Chicago). It is a major port on the Detroit River, a strait that connects the Great Lakes system to the Saint Lawrence Seaway. The City of Detroit anchors the second-largest economic region in the Midwest, behind Chicago, and the thirteenth-largest in the United States."", 'Detroit has four border crossings: the Ambassador Bridge and the Detroit–Windsor Tunnel provide motor vehicle thoroughfares, with the Michigan Central Railway Tunnel providing railroad access to and from Canada. The fourth border crossing is the Detroit–Windsor Truck Ferry, located near the Windsor Salt Mine and Zug Island. Near Zug Island, the southwest part of the city was developed over a 1,500-acre (610 ha) salt mine that is 1,100 feet (340 m) below the surface.', ""I-75 (Chrysler and Fisher freeways) is the region's main north–south route, serving Flint, Pontiac, Troy, and Detroit, before continuing south (as the Detroit–Toledo and Seaway Freeways) to serve many of the communities along the shore of Lake Erie."", 'The Detroit International Riverfront includes a partially completed three-and-one-half mile riverfront promenade with a combination of parks, residential buildings, and commercial areas. It extends from Hart Plaza to the MacArthur Bridge accessing Belle Isle Park (the largest island park in a U.S. city).', 'The city slopes gently from the northwest to southeast on a till plain composed largely of glacial and lake clay. The most notable topographical feature in the city is the Detroit Moraine, a broad clay ridge on which the older portions of Detroit and Windsor sit atop, rising approximately 62 feet (19 m) above the river at its highest point. The highest elevation in the city is located directly north of Gorham Playground on the northwest side approximately three blocks south of 8 Mile Road, at a height of 675 to 680 feet (206 to 207 m).']",The river that runs through Detroit is the Detroit River.,Detroit River,97.06689999438822,9482.565199956298
"When Andreessen left the company he worked for, what new company did he start?","[""Andreessen, the leader of the Mosaic team at National Center for Supercomputing Applications (NCSA), soon started his own company, named Netscape, and released the Mosaic-influenced Netscape Navigator in 1994, which quickly became the world's most popular browser, accounting for 90% of all web use at its peak (see usage share of web browsers)."", 'The team is currently owned by Thomas S. Ricketts, son of TD Ameritrade founder Joe Ricketts.', 'and now, Les Wexner and Warren Buffett. I even learned a thing or two from Planet Hollywood, such as when to get out! And I did!"" He has significant ownership in Dimensional Fund Advisors, an investment firm.', ""McCauley, CEO of children's clothing company Gymboree."", 'He also invested in a shopping mall in Columbus, Ohio. He has talked about some of those who have helped him over the years in business: ""I couldn\'t have learned about business without a parade of teachers guiding me... from Milton Friedman to Donald Trump...']",Andreessen started his own company called Netscape.,Netscape,104.54229998867959,12535.78239993658
"Prince Andrews, son of Prince Phillip visited in what year?","['Prince Philip arrived at St Helena in 1957 and then his son Prince Andrew visited as a member of the armed forces in 1984 and his sister the Princess Royal arrived in 2002.', 'In August, Victoria and Albert visited their son, the Prince of Wales, who was attending army manoeuvres near Dublin, and spent a few days holidaying in Killarney. In November, Albert was made aware of gossip that his son had slept with an actress in Ireland. Appalled, Albert travelled to Cambridge, where his son was studying, to confront him.', ""The Queen's composure and skill in controlling her mount were widely praised. From April to September 1982, the Queen remained anxious but proud of her son, Prince Andrew, who was serving with British forces during the Falklands War. On 9 July, the Queen awoke in her bedroom at Buckingham Palace to find an intruder, Michael Fagan, in the room with her."", ""In early 1952, Elizabeth and Philip set out for a tour of Australia and New Zealand by way of Kenya. On 6 February 1952, they had just returned to their Kenyan home, Sagana Lodge, after a night spent at Treetops Hotel, when word arrived of the death of the King and consequently Elizabeth's immediate accession to the throne. Philip broke the news to the new Queen."", ""In 1867, Prince Alfred, Duke of Edinburgh and second son of Queen Victoria, visited the islands. The main settlement, Edinburgh of the Seven Seas, was named in honour of his visit. Lewis Carroll's youngest brother, the Reverend Edwin Heron Dodgson, served as an Anglican missionary and schoolteacher in Tristan da Cunha in the 1880s.""]",Prince Andrew visited in 1984 as a member of the armed forces.,1984,84.40289995633066,9444.905700045638
When did African states become independent?,"['Liberia, which was settled by freed American slaves in the 1820s, and Abyssinia (Ethiopia) in eastern Africa were the last remaining independent African states. (John Merriman, A History of Modern Europe, Volume Two: From the French Revolution to the Present, Third Edition (New York: W. W.', ""Britain's remaining colonies in Africa, except for self-governing Southern Rhodesia, were all granted independence by 1968. British withdrawal from the southern and eastern parts of Africa was not a peaceful process. Kenyan independence was preceded by the eight-year Mau Mau Uprising."", 'The former colonies of the European powers began their road to independence.', 'In Rhodesia, the 1965 Unilateral Declaration of Independence by the white minority resulted in a civil war that lasted until the Lancaster House Agreement of 1979, which set the terms for recognised independence in 1980, as the new nation of Zimbabwe.', 'These regions were occupied by ""the brown men,"" with the yellow in the Far East and the black in Africa. The color issue was not settled until Kenya became independent in 1963, ending the last vestige of the British Empire.']","Based on the text, Britain's remaining colonies in Africa, with the exception of self-governing Southern Rhodesia, were all granted independence by 1968.",1960s,86.09869994688779,8418.968999991193
How many Turkish Cypriots moved into areas that were under Turkish control?,"['This action precipitated the Turkish invasion of Cyprus, which led to the capture of the present-day territory of Northern Cyprus the following month, after a ceasefire collapsed, and the displacement of over 150,000 Greek Cypriots and 50,000 Turkish Cypriots. A separate Turkish Cypriot state in the north was established in 1983. These events and the resulting political situation are matters of a continuing dispute.', 'International pressure led to a ceasefire, and by then 37% of the island had been taken over by the Turks and 180,000 Greek Cypriots had been evicted from their homes in the north. At the same time, around 50,000 Turkish Cypriots moved to the areas under the control of the Turkish Forces and settled in the properties of the displaced Greek Cypriots. Among a variety of sanctions against Turkey, in mid-1975 the US Congress imposed an arms embargo on Turkey for using American-supplied equipment during the Turkish invasion of Cyprus in 1974.', 'Since 1965, following clashes between the two communities, the Turkish Cypriot seats in the House remain vacant. In 1974 Cyprus was divided de facto when the Turkish army occupied the northern third of the island. The Turkish Cypriots subsequently declared independence in 1983 as the Turkish Republic of Northern Cyprus but were recognised only by Turkey.', ""In some areas, Greek Cypriots prevented Turkish Cypriots from travelling and entering government buildings, while some Turkish Cypriots willingly withdrew due to the calls of the Turkish Cypriot administration. Turkish Cypriots started living in enclaves; the republic's structure was changed unilaterally by Makarios and Nicosia was divided by the Green Line, with the deployment of UNFICYP troops."", 'Cyprus was placed under British administration based on Cyprus Convention in 1878 and formally annexed by Britain in 1914. Even though Turkish Cypriots made up only 18% of the population, the partition of Cyprus and creation of a Turkish state in the north became a policy of Turkish Cypriot leaders and Turkey in the 1950s. Turkish leaders for a period advocated the annexation of Cyprus to Turkey as Cyprus was considered an ""extension of Anatolia"" by them; while since the 19th century, the majority Greek Cypriot population and its Orthodox church had been pursuing union with Greece, which became a Greek national policy in the 1950s.']","Around 50,000 Turkish Cypriots moved to the areas under the control of the Turkish Forces.","50,000",88.9545000391081,10736.801199964248
When are urs held?,"['The fairs held at the shrines of Sufi saints are called urs. They generally mark the death anniversary of the saint. On these occasions devotees assemble in large numbers and pay homage to the memory of the saint.', 'Gatherings are opened and closed with kingdom songs (hymns) and brief prayers. Twice each year, Witnesses from a number of congregations that form a ""circuit"" gather for a one-day assembly. Larger groups of congregations meet once a year for a three-day ""regional convention"", usually at rented stadiums or auditoriums.', 'A major sporting event is the ""Independence Day Sports Festival"" held annually on 1 October. The most important sports event within the country is arguably the Tuvalu Games, which are held yearly since 2008. Tuvalu first participated in the Pacific Games in 1978 and in the Commonwealth Games in 1998, when a weightlifter attended the games held at Kuala Lumpur, Malaysia.', ""Swaziland's most well-known cultural event is the annual Umhlanga Reed Dance. In the eight-day ceremony, girls cut reeds and present them to the queen mother and then dance. (There is no formal competition.) It is done in late August or early September."", 'The university owns several centers around the world used for international studies and research, conferences abroad, and alumni support. The university has had a presence in London, England, since 1968. Since 1998, its London center has been based in the former United University Club at 1 Suffolk Street in Trafalgar Square.']",Urs are generally held to mark the death anniversary of a Sufi saint.,the death anniversary of the saint,89.9123001145199,6053.27719997149
When did season 12 premiere?,"[""Season 12 premiered on January 16, 2013. Judges Jennifer Lopez and Steven Tyler left the show after two seasons. This season's judging panel consisted of Randy Jackson, along with Mariah Carey, Keith Urban and Nicki Minaj."", 'Season six began on Tuesday, January 16, 2007. The premiere drew a massive audience of 37.3 million viewers, peaking in the last half hour with more than 41 million viewers.', 'As of season 12, the episodes air on 5*. It is also aired in Ireland on TV3 two days after the telecast. In Brazil and Israel, the show airs two days after its original broadcast.', 'The thirteenth season premiered on January 15, 2014, with Ryan Seacrest returning as host. Randy Jackson and Keith Urban returned, though Jackson moved from the judging panel to the role of in-mentor. Mariah Carey and Nicki Minaj left the panel after one season.', 'April 2017.']","Season 12 premiered on January 16, 2013.","January 16, 2013",86.05990000069141,4414.189499919303
When did the US send troops to the Philippines to battle terrorists?,"['In January 2002, the U.S. sent more than 1,200 troops (later raised to 2,000) to assist the Armed Forces of the Philippines in combating terrorist groups linked to al-Qaida, such as Abu Sayyaf, under Operation Enduring Freedom - Philippines. Operations have taken place mostly in the Sulu Archipelago, where terrorists and other groups are active.', 'In January 2002, the United States Special Operations Command, Pacific deployed to the Philippines to advise and assist the Armed Forces of the Philippines in combating Filipino Islamist groups. The operations were mainly focused on removing the Abu Sayyaf group and Jemaah Islamiyah (JI) from their stronghold on the island of Basilan. The second portion of the operation was conducted as a humanitarian program called ""Operation Smiles"".', 'forces were aided by Filipino guerrillas to find and dispatch the holdouts.', 'Most were shot down by U.S. fighter patrols. By 08:00 U.S.', 'In response to the September 11 attacks, and as part of the Global War on Terror, U.S. and NATO forces invaded Afghanistan in October 2001, displacing the Taliban government. The U.S.']",The U.S. sent troops to the Philippines to combat terrorist groups in January 2002.,January 2002,89.0833999728784,13877.636799938045
How does Whitehead characterize anything that exists?,"['In fact, Whitehead describes any entity as in some sense nothing more and nothing less than the sum of its relations to other entities – its synthesis of and reaction to the world around it. A real thing is just that which forces the rest of the universe to in some way conform to it; that is to say, if theoretically a thing made strictly no difference to any other entity (i.e. it was not related to any other entity), it could not be said to really exist.', 'It must be emphasized, however, that an entity is not merely a sum of its relations, but also a valuation of them and reaction to them. For Whitehead, creativity is the absolute principle of existence, and every entity (whether it is a human being, a tree, or an electron) has some degree of novelty in how it responds to other entities, and is not fully determined by causal or mechanistic laws. Of course, most entities do not have consciousness.', ""Whitehead thus sees God and the world as fulfilling one another. He sees entities in the world as fluent and changing things that yearn for a permanence which only God can provide by taking them into God's self, thereafter changing God and affecting the rest of the universe throughout time. On the other hand, he sees God as permanent but as deficient in actuality and change: alone, God is merely eternally unrealized possibilities, and requires the world to actualize them."", 'In Whitehead\'s view, then, concepts such as ""quality"", ""matter"", and ""form"" are problematic. These ""classical"" concepts fail to adequately account for change, and overlook the active and experiential nature of the most basic elements of the world. They are useful abstractions, but are not the world\'s basic building blocks.', 'But in Whitehead\'s cosmology, the only fundamentally existent things are discrete ""occasions of experience"" that overlap one another in time and space, and jointly make up the enduring person or thing. On the other hand, what ordinary thinking often regards as ""the essence of a thing"" or ""the identity/core of a person"" is an abstract generalization of what is regarded as that person or thing\'s most important or salient features across time. Identities do not define people, people define identities.']","Whitehead describes any entity as being, in some sense, nothing more and nothing less than the sum of its relations to other entities, as well as a valuation of and reaction to those relations.",in some sense nothing more and nothing less than the sum of its relations to other entities – its synthesis of and reaction to the world around it,90.34100000280887,12115.315200062469
When was the Renaissance era?,"['The Renaissance era was from 1400 to 1600. It was characterized by greater use of instrumentation, multiple interweaving melodic lines, and the use of the first bass instruments. Social dancing became more widespread, so musical forms appropriate to accompanying dance began to standardize.', 'After the end of the late Middle Ages period, the Renaissance would spread unevenly over continental Europe from the southern European region. The intellectual transformation of the Renaissance is viewed as a bridge between the Middle Ages and the Modern era. Europeans would later begin an era of world discovery.', 'The term ""modern"" was coined in the 16th century to indicate present or recent times (ultimately derived from the Latin adverb modo, meaning ""just now). The European Renaissance (about 1420–1630), which marked the transition between the Late Middle Ages and Early Modern times, started in Italy and was spurred in part by the rediscovery of classical art and literature, as well as the new perspectives gained from the Age of Discovery and the invention of the telescope and microscope, expanding the borders of thought and knowledge.', 'The Age of Enlightenment is a time in Western philosophy and cultural life centered upon the 18th century in which reason was advocated as the primary source and legitimacy for authority. Enlightenment gained momentum more or less simultaneously in many parts of Europe and America. Developing during the Enlightenment era, Renaissance humanism as an intellectual movement spread across Europe.', 'Beginning roughly in the 14th century in Florence, and later spreading through Europe with the development of the printing press, a Renaissance of knowledge challenged traditional doctrines in science and theology, with the Arabic texts and thought bringing about rediscovery of classical Greek and Roman knowledge.']",The Renaissance era was from 1400 to 1600.,from 1400 to 1600,86.2100999802351,9641.454700031318
Which empire did Xiang Liang and Xiang Yu rebel against?,"['Two former rebel leaders, Xiang Yu (d. 202 BC) of Chu and Liu Bang (d. 195 BC) of Han, engaged in a war to decide who would become hegemon of China, which had fissured into 18 kingdoms, each claiming allegiance to either Xiang Yu or Liu Bang.', ""Kuaiji Commandery was the initial power base for Xiang Liang and Xiang Yu's rebellion against the Qin Empire which initially succeeded in restoring the kingdom of Chu but eventually fell to the Han. Under the Later Han, control of the area returned to the settlement below Mount Kuaiji but authority over the Minyue hinterland was nominal at best and its Yue inhabitants largely retained their own political and social structures."", ""Zeng Guofan's strategy was to rely on local gentry to raise a new type of military organization from those provinces that the Taiping rebels directly threatened. This new force became known as the Xiang Army, named after the Hunan region where it was raised. The Xiang Army was a hybrid of local militia and a standing army."", 'Although Xiang Yu proved to be a capable commander, Liu Bang defeated him at Battle of Gaixia (202 BC), in modern-day Anhui. Liu Bang assumed the title ""emperor"" (huangdi) at the urging of his followers and is known posthumously as Emperor Gaozu (r. 202–195 BC).', 'The Xiongnu, a nomadic steppe confederation, defeated the Han in 200 BC and forced the Han to submit as a de facto inferior partner, but continued their raids on the Han borders. Emperor Wu of Han (r. 141–87 BC) launched several military campaigns against them.']",Xiang Liang and Xiang Yu rebelled against the Qin Empire.,the Qin Empire,90.47029993962497,9884.25460003782
" The album, Dangerously in Love  achieved what spot on the Billboard Top 100 chart?","['Their hiatus saw the release of Beyoncé\'s debut album, Dangerously in Love (2003), which established her as a solo artist worldwide, earned five Grammy Awards and featured the Billboard Hot 100 number-one singles ""Crazy in Love"" and ""Baby Boy"".', 'The album sold 317,000 copies in its first week, debuted atop the Billboard 200, and has since sold 11 million copies worldwide. The album\'s lead single, ""Crazy in Love"", featuring Jay Z, became Beyoncé\'s first number-one single as a solo artist in the US. The single ""Baby Boy"" also reached number one, and singles, ""Me, Myself and I"" and ""Naughty Girl"", both reached the top-five.', 'The album earned Beyoncé a then record-tying five awards at the 46th Annual Grammy Awards; Best Contemporary R&B Album, Best Female R&B Vocal Performance for ""Dangerously in Love 2"", Best R&B Song and Best Rap/Sung Collaboration for ""Crazy in Love"", and Best R&B Performance by a Duo or Group with Vocals for ""The Closer I Get to You"" with Luther Vandross.', 'Beyoncé\'s first solo recording was a feature on Jay Z\'s ""\'03 Bonnie & Clyde"" that was released in October 2002, peaking at number four on the U.S. Billboard Hot 100 chart. Her first solo album Dangerously in Love was released on June 24, 2003, after Michelle Williams and Kelly Rowland had released their solo efforts.', 'Among the first were ZZ Top, who mixed hard blues rock with new wave music to produce a series of highly successful singles, beginning with ""Gimme All Your Lovin\'"" (1983), which helped their albums Eliminator (1983) and Afterburner (1985) achieve diamond and multi-platinum status respectively. Others found renewed success in the singles charts with power ballads, including REO Speedwagon with ""Keep on Loving You"" (1980) and ""Can\'t Fight This Feeling"" (1984), Journey with ""Don\'t Stop Believin\'"" (1981) and ""Open Arms"" (1982), Foreigner\'s ""I Want to Know What Love Is"", Scorpions\' ""Still Loving You"" (both from 1984), Heart\'s ""What About Love"" (1985) and ""These Dreams"" (1986), and Boston\'s ""Amanda"" (1986).']","The provided text doesn't mention a spot on the Billboard Top 100 for the album, though it does note that it debuted atop the Billboard 200.",number four,82.81870000064373,12738.2845999673
What other musician shows to have elements of Chopin in his work?,"['Chopin\'s early works are in the style of the ""brilliant"" keyboard pieces of his era as exemplified by the works of Ignaz Moscheles, Friedrich Kalkbrenner, and others. Less direct in the earlier period are the influences of Polish folk music and of Italian opera. Much of what became his typical style of ornamentation (for example, his fioriture) is taken from singing.', 'Chopin invented the concept of instrumental ballade. His major piano works also include mazurkas, waltzes, nocturnes, polonaises, études, impromptus, scherzos, preludes and sonatas, some published only after his death. Influences on his compositional style include Polish folk music, the classical tradition of J.', 'They include Frédéric Chopin (Poland), Franz Liszt (Hungary), Jacques Offenbach (Germany), and Igor Stravinsky (Russia).', 'Chopin has figured extensively in Polish literature, both in serious critical studies of his life and music and in fictional treatments. The earliest manifestation was probably an 1830 sonnet on Chopin by Leon Ulrich. French writers on Chopin (apart from Sand) have included Marcel Proust and André Gide; and he has also featured in works of Gottfried Benn and Boris Pasternak.', ""Chopin was educated in the tradition of Beethoven, Haydn, Mozart and Clementi; he used Clementi's piano method with his own students. He was also influenced by Hummel's development of virtuoso, yet Mozartian, piano technique. He cited Bach and Mozart as the two most important composers in shaping his musical outlook.""]","I'm sorry, I couldn't find that in the database.",Liszt,90.31400003004819,11446.258299984038
When did more people begin to keep dogs as pets?,"['""The most widespread form of interspecies bonding occurs between humans and dogs"" and the keeping of dogs as companions, particularly by elites, has a long history. (As a possible example, at the Natufian culture site of Ain Mallaha in Israel, dated to 12,000 BC, the remains of an elderly human and a four-to-five-month-old puppy were found buried together). However, pet dog populations grew significantly after World War II as suburbanization increased.', 'In the 1950s and 1960s, dogs were kept outside more often than they tend to be today (using the expression ""in the doghouse"" to describe exclusion from the group signifies the distance between the doghouse and the home) and were still primarily functional, acting as a guard, children\'s playmate, or walking companion. From the 1980s, there have been changes in the role of the pet dog, such as the increased role of dogs in the emotional support of their human guardians. People and dogs have become increasingly integrated and implicated in each other\'s lives, to the point where pet dogs actively shape the way a family and home are experienced.', ""There have been two major trends in the changing status of pet dogs. The first has been the 'commodification' of the dog, shaping it to conform to human expectations of personality and behaviour. The second has been the broadening of the concept of the family and the home to include dogs-as-dogs within everyday routines and practices."", 'There are a vast range of commodity forms available to transform a pet dog into an ideal companion. The list of goods, services and places available is enormous: from dog perfumes, couture, furniture and housing, to dog groomers, therapists, trainers and caretakers, dog cafes, spas, parks and beaches, and dog hotels, airlines and cemeteries. While dog training as an organized activity can be traced back to the 18th century, in the last decades of the 20th century it became a high profile issue as many normal dog behaviors such as barking, jumping up, digging, rolling in dung, fighting, and urine marking (which dogs do to establish territory through scent), became increasingly incompatible with the new role of a pet dog.', 'In addition, people with pet dogs took considerably more physical exercise than those with cats and those without pets. The results provide evidence that keeping pets may have positive effects on human health and behaviour, and that for guardians of dogs these effects are relatively long-term. Pet guardianship has also been associated with increased coronary artery disease survival, with human guardians being significantly less likely to die within one year of an acute myocardial infarction than those who did not own dogs.']",Pet dog populations grew significantly after World War II as suburbanization increased.,after World War II,79.8491999739781,5187.4726000241935
