question,contexts,answer,ground_truth,retrieval_ms,generation_ms
What was the topic of the first Solvay Conference held in 1911?,"['The very first Solvay Conference in 1911 was devoted to ""the theory of radiation and quanta"". Max Planck received the 1918 Nobel Prize in Physics ""in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta"".', 'The German states proclaimed their union as the German Empire under the Prussian king, Wilhelm I, uniting Germany as a nation-state. The Treaty of Frankfurt of 10 May 1871 gave Germany most of Alsace and some parts of Lorraine, which became the Imperial territory of Alsace-Lorraine (Reichsland Elsaß-Lothringen).The German conquest of France and the unification of Germany upset the European balance of power, that had existed since the Congress of Vienna in 1815 and Otto von Bismarck maintained great authority in international affairs for two decades. French determination to regain Alsace-Lorraine and fear of another Franco-German war, along with British apprehension about the balance of power, became factors in the causes of World War I.', 'Also, other human rights were advocated for by some Protestants. For example, torture was abolished in Prussia in 1740, slavery in Britain in 1834 and in the United States in 1865 (William Wilberforce, Harriet Beecher Stowe, Abraham Lincoln - against Southern Protestants). Hugo Grotius and Samuel Pufendorf were among the first thinkers who made significant contributions to international law.', ""Napoleon's triumph at Marengo secured his political authority and boosted his popularity back home, but it did not lead to an immediate peace. Bonaparte's brother, Joseph, led the complex negotiations in Lunéville and reported that Austria, emboldened by British support, would not acknowledge the new territory that France had acquired. As negotiations became increasingly fractious, Bonaparte gave orders to his general Moreau to strike Austria once more."", 'After Napoleon imposed the Convention of Artlenburg (Convention of the Elbe) on July 5, 1803, about 30,000 French soldiers occupied Hanover. The Convention also required disbanding the army of Hanover. However, George III did not recognize the Convention of the Elbe.', 'Napoleon Author Give me lucky generals', 'Congress of Vienna Established European balance of power', 'Napoleon Participant intercept', 'Napoleon Child arsenic', 'Napoleon Conflict Prussia', 'Napoleon FoundedBy French educational system', 'Napoleon Abandoned artillery', 'Napoleon Gave École Polytechnique', 'Congress of Vienna: Companies, agencies, institutions, etc.', 'Solvay Conference: An event named Solvay Conference.']","The first Solvay Conference in 1911 was devoted to ""the theory of radiation and quanta.""",the theory of radiation and quanta,237.3401999939233,1413.3958998136222
Which Libyan leader preferred the desert over the city because of his Bedouin upbringing?,"['Muammar Muhammad Abu Minyar al-Gaddafi (Arabic: معمر محمد أبو منيار القذافي\u200e Arabic pronunciation: [muʕamar al.qaðaːfiː]; /ˈmoʊ.əmɑːr ɡəˈdɑːfi/;  audio (help·info); c.\u20091942 – 20 October 2011), commonly known as Colonel Gaddafi,[b] was a Libyan revolutionary, politician, and political theorist. He governed Libya as Revolutionary Chairman of the Libyan Arab Republic from 1969 to 1977 and then as the ""Brotherly Leader"" of the Great Socialist People\'s Libyan Arab Jamahiriya from 1977 to 2011. Initially ideologically committed to Arab nationalism and Arab socialism, he came to rule according to his own Third International Theory before embracing Pan-Africanism and serving as Chairperson of the African Union from 2009 to 2010.', 'Muammar Gaddafi was born in a tent near Qasr Abu Hadi, a rural area outside the town of Sirte in the deserts of western Libya. His family came from a small, relatively un-influential tribal group called the Qadhadhfa, who were Arabized Berber in heritage. His father, Mohammad Abdul Salam bin Hamed bin Mohammad, was known as Abu Meniar (died 1985), and his mother was named Aisha (died 1978); Abu Meniar earned a meager subsistence as a goat and camel herder.', ""In the immediate aftermath, Gaddafi retreated to the desert to meditate, while there were sporadic clashes between Gaddafists and army officers who wanted to overthrow the government. Although the U.S. was condemned internationally, Reagan received a popularity boost at home. Publicly lambasting U.S. imperialism, Gaddafi's reputation as an anti-imperialist was strengthened both domestically and across the Arab world, and in June 1986, he ordered the names of the month to be changed in Libya."", 'Ruling by decree, he implemented measures to remove what he viewed as foreign imperialist influence from Libya, and strengthened ties to Arab nationalist governments. Intent on pushing Libya towards ""Islamic socialism"", he introduced sharia as the basis for the legal system and nationalized the oil industry, using the increased revenues to bolster the military, implement social programs and fund revolutionary militants across the world. In 1973 he initiated a ""Popular Revolution"" with the formation of General People\'s Committees (GPCs), purported to be a system of direct democracy, but retained personal control over major decisions.', ""Following Anwar Sadat's ascension to the Egyptian presidency, Libya's relations with Egypt deteriorated. Sadat was perturbed by Gaddafi's unpredictability and insistence that Egypt required a cultural revolution. In February 1973, Israeli forces shot down Libyan Arab Airlines Flight 114, which had strayed from Egyptian airspace into Israeli-held territory during a sandstorm."", 'Muammar Gaddafi BornIn Qasr Abu Hadi', 'Muammar Gaddafi Mother Aisha', 'Muammar Gaddafi Supported Abu Nidal Organization', 'Muammar Gaddafi Supported Palestinian Popular Struggle Front', 'Muammar Gaddafi MemberOfPoliticalParty Fatah', 'Muammar Muhammad Abu Minyar al-Gaddafi MemberOfPoliticalParty Arab nationalists', 'Muammar Gaddafi LocatedIn Sirte', 'Muammar Gaddafi Supported Democratic Front for the Liberation of Palestine', 'Muammar Gaddafi: People, including fictional', 'Libyan Arab Republic: Companies, agencies, institutions, etc.']","According to the text, Muammar Gaddafi was born in a tent near Qasr Abu Hadi, a rural area outside the town of Sirte, and his family were goat and camel herders, suggesting a Bedouin upbringing.",Muammar Gaddafi,134.03590000234544,1720.5610999371856
What tribe did the Libyan leader born near Sirte belong to?,"[""Nomadic Bedouins, they were illiterate and kept no birth records. As such, Gaddafi's date of birth is not known with certainty, and sources have set it in 1942 or in the spring of 1943, although biographers Blundy and Lycett noted that it could have been pre-1940. His parents' only surviving son, he had three older sisters."", 'Muammar Muhammad Abu Minyar al-Gaddafi (Arabic: معمر محمد أبو منيار القذافي\u200e Arabic pronunciation: [muʕamar al.qaðaːfiː]; /ˈmoʊ.əmɑːr ɡəˈdɑːfi/;  audio (help·info); c.\u20091942 – 20 October 2011), commonly known as Colonel Gaddafi,[b] was a Libyan revolutionary, politician, and political theorist. He governed Libya as Revolutionary Chairman of the Libyan Arab Republic from 1969 to 1977 and then as the ""Brotherly Leader"" of the Great Socialist People\'s Libyan Arab Jamahiriya from 1977 to 2011. Initially ideologically committed to Arab nationalism and Arab socialism, he came to rule according to his own Third International Theory before embracing Pan-Africanism and serving as Chairperson of the African Union from 2009 to 2010.', 'The son of an impoverished Bedouin goat herder, Gaddafi became involved in politics while at school in Sabha, subsequently enrolling in the Royal Military Academy, Benghazi. Founding a revolutionary cell within the military, in 1969 they seized power from the absolute monarchy of King Idris in a bloodless coup. Becoming Chairman of the governing Revolutionary Command Council (RCC), Gaddafi abolished the monarchy and proclaimed the Republic.', ""Gaddafi's upbringing in Bedouin culture influenced his personal tastes for the rest of his life. He repeatedly expressed a preference for the desert over the city and retreated to the desert to meditate."", ""Although theoretically a collegial body operating through consensus building, Gaddafi dominated the RCC, although some of the others attempted to constrain what they saw as his excesses. Gaddafi remained the government's public face, with the identities of the other RCC members only being publicly revealed on 10 January 1970. All young men from (typically rural) working and middle-class backgrounds, none had university degrees; in this way they were distinct from the wealthy, highly educated conservatives who previously governed the country."", 'Muammar Muhammad Abu Minyar al-Gaddafi Governed Libyan Arab Republic', 'Gaddafi Conflict ICC', 'Muammar Muhammad Abu Minyar al-Gaddafi Author Third International Theory', 'Abdullah Senussi Conflict ICC', 'Saif al-Islam Conflict ICC', 'ICC Issued Gaddafi', 'Muammar Muhammad Abu Minyar al-Gaddafi MemberOfPoliticalParty Arab socialists', 'Muammar Muhammad Abu Minyar al-Gaddafi BornIn Libya', 'Libyan officials: An organization named Libyan officials.', 'Libyan Arab Republic: Companies, agencies, institutions, etc.']","The Libyan leader, Muammar Gaddafi, belonged to an impoverished Bedouin tribe.",Qadhadhfa,187.88579991087317,988.9575999695808
How did Gaddafi's father earn a living before Gaddafi became leader of Libya?,"['Muammar Gaddafi was born in a tent near Qasr Abu Hadi, a rural area outside the town of Sirte in the deserts of western Libya. His family came from a small, relatively un-influential tribal group called the Qadhadhfa, who were Arabized Berber in heritage. His father, Mohammad Abdul Salam bin Hamed bin Mohammad, was known as Abu Meniar (died 1985), and his mother was named Aisha (died 1978); Abu Meniar earned a meager subsistence as a goat and camel herder.', ""Nomadic Bedouins, they were illiterate and kept no birth records. As such, Gaddafi's date of birth is not known with certainty, and sources have set it in 1942 or in the spring of 1943, although biographers Blundy and Lycett noted that it could have been pre-1940. His parents' only surviving son, he had three older sisters."", 'The son of an impoverished Bedouin goat herder, Gaddafi became involved in politics while at school in Sabha, subsequently enrolling in the Royal Military Academy, Benghazi. Founding a revolutionary cell within the military, in 1969 they seized power from the absolute monarchy of King Idris in a bloodless coup. Becoming Chairman of the governing Revolutionary Command Council (RCC), Gaddafi abolished the monarchy and proclaimed the Republic.', 'The Bovington signal course\'s director reported that Gaddafi successfully overcame problems learning English, displaying a firm command of voice procedure. Noting that Gaddafi\'s favourite hobbies were reading and playing football, he thought him an ""amusing officer, always cheerful, hard-working, and conscientious."" Gaddafi disliked England, claiming British Army officers racially insulted him and finding it difficult adjusting to the country\'s culture; asserting his Arab identity in London, he walked around Piccadilly wearing traditional Libyan robes.', ""Starting in the 1980s, he travelled with his all-female Amazonian Guard, who were allegedly sworn to a life of celibacy. However, according to psychologist Seham Sergewa, after the civil war several of the guards told her they had been pressured into joining and raped by Gaddafi and senior officials. He hired several Ukrainian nurses to care for him and his family's health, and traveled everywhere with his trusted Ukrainian nurse Halyna Kolotnytska."", 'Gaddafi MemberOf Arab Nationalist Movement', 'Gaddafi PlannedToDestroy RMS Queen Elizabeth 2', 'Halyna Kolotnytska Employer Gaddafi', 'Muammar Gaddafi Supported Palestinian Popular Struggle Front', 'Saif al-Islam Conflict ICC', 'ICC Issued Gaddafi', 'Gaddafi Dominated RCC', 'Gaddafi Conflict Egypt', 'Muammar Gaddafi: People, including fictional', 'Gaddafi: People, including fictional']","Gaddafi's father, Abu Meniar, earned a meager subsistence as a goat and camel herder.",goat and camel herder,333.77490006387234,1033.5124998819083
Which Libyan leader was protected by the Amazonian Guard in the 1980s?,"[""Starting in the 1980s, he travelled with his all-female Amazonian Guard, who were allegedly sworn to a life of celibacy. However, according to psychologist Seham Sergewa, after the civil war several of the guards told her they had been pressured into joining and raped by Gaddafi and senior officials. He hired several Ukrainian nurses to care for him and his family's health, and traveled everywhere with his trusted Ukrainian nurse Halyna Kolotnytska."", ""In the immediate aftermath, Gaddafi retreated to the desert to meditate, while there were sporadic clashes between Gaddafists and army officers who wanted to overthrow the government. Although the U.S. was condemned internationally, Reagan received a popularity boost at home. Publicly lambasting U.S. imperialism, Gaddafi's reputation as an anti-imperialist was strengthened both domestically and across the Arab world, and in June 1986, he ordered the names of the month to be changed in Libya."", ""Following Anwar Sadat's ascension to the Egyptian presidency, Libya's relations with Egypt deteriorated. Sadat was perturbed by Gaddafi's unpredictability and insistence that Egypt required a cultural revolution. In February 1973, Israeli forces shot down Libyan Arab Airlines Flight 114, which had strayed from Egyptian airspace into Israeli-held territory during a sandstorm."", 'The son of an impoverished Bedouin goat herder, Gaddafi became involved in politics while at school in Sabha, subsequently enrolling in the Royal Military Academy, Benghazi. Founding a revolutionary cell within the military, in 1969 they seized power from the absolute monarchy of King Idris in a bloodless coup. Becoming Chairman of the governing Revolutionary Command Council (RCC), Gaddafi abolished the monarchy and proclaimed the Republic.', 'Many African states opposed the UN sanctions, with Mandela criticising them on a visit to Gaddafi in October 1997, when he praised Libya for its work in fighting apartheid and awarded Gaddafi the Order of Good Hope. They would only be suspended in 1998 when Libya agreed to allow the extradition of the suspects to the Scottish Court in the Netherlands, in a process overseen by Mandela.', 'Gaddafi Conflict ICC', 'Abdullah Senussi Conflict ICC', 'Saif al-Islam Conflict ICC', 'ICC Issued Gaddafi', 'ICC Issued Abdullah Senussi', 'Libyan officials Rejected ICC', 'ICC Issued Saif al-Islam', 'Libyan officials: An organization named Libyan officials.']","According to the text, Gaddafi was protected by his all-female Amazonian Guard in the 1980s.",Muammar Gaddafi,196.9273998402059,1180.7415001094341
What is the nationality of the nurse associated professionally with Gaddafi?,"[""Starting in the 1980s, he travelled with his all-female Amazonian Guard, who were allegedly sworn to a life of celibacy. However, according to psychologist Seham Sergewa, after the civil war several of the guards told her they had been pressured into joining and raped by Gaddafi and senior officials. He hired several Ukrainian nurses to care for him and his family's health, and traveled everywhere with his trusted Ukrainian nurse Halyna Kolotnytska."", ""Nomadic Bedouins, they were illiterate and kept no birth records. As such, Gaddafi's date of birth is not known with certainty, and sources have set it in 1942 or in the spring of 1943, although biographers Blundy and Lycett noted that it could have been pre-1940. His parents' only surviving son, he had three older sisters."", 'The Bovington signal course\'s director reported that Gaddafi successfully overcame problems learning English, displaying a firm command of voice procedure. Noting that Gaddafi\'s favourite hobbies were reading and playing football, he thought him an ""amusing officer, always cheerful, hard-working, and conscientious."" Gaddafi disliked England, claiming British Army officers racially insulted him and finding it difficult adjusting to the country\'s culture; asserting his Arab identity in London, he walked around Piccadilly wearing traditional Libyan robes.', 'Nelson Mandela expressed sadness at the news, praising Gaddafi for his anti-apartheid stance, remarking that he backed the African National Congress during ""the darkest moments of our struggle"". Gaddafi was mourned by many as a hero across Sub-Saharan Africa, for instance, a vigil was held by Muslims in Sierra Leone. The Daily Times of Nigeria stated that while undeniably a dictator, Gaddafi was the most benevolent in a region that only knew dictatorship, and that he was ""a great man that looked out for his people and made them the envy of all of Africa.""', 'The son of an impoverished Bedouin goat herder, Gaddafi became involved in politics while at school in Sabha, subsequently enrolling in the Royal Military Academy, Benghazi. Founding a revolutionary cell within the military, in 1969 they seized power from the absolute monarchy of King Idris in a bloodless coup. Becoming Chairman of the governing Revolutionary Command Council (RCC), Gaddafi abolished the monarchy and proclaimed the Republic.', 'Gaddafi MemberOf Arab Nationalist Movement', 'Gaddafi PlannedToDestroy RMS Queen Elizabeth 2', 'Halyna Kolotnytska Employer Gaddafi', 'Saif al-Islam Conflict ICC', 'ICC Issued Gaddafi', 'Gaddafi Dominated RCC', 'Gaddafi Conflict Egypt', 'Gaddafi RecipientOf Order of Good Hope', 'Gaddafi: People, including fictional']","According to the text, Gaddafi's trusted nurse was Halyna Kolotnytska, who was Ukrainian.",Ukrainian,319.2634000442922,1049.4968998245895
Which event involved protests from Tibet supporters and pro-Chinese demonstrators?,"['People demonstrated both for China and for Tibet. At least five people were arrested during the torch relay. Police said ""the five were arrested for interfering with the event under special powers enacted in the wake of massive protests against Chinese policy toward Tibet.""', 'At one point, groups of Chinese students surrounded and intimidated pro-Tibet protesters. One person had to be pulled aboard a police launch when a group of pro-Chinese students looked like they might force him into the lake.', 'Just days before the relay supporters of Falun Gong demonstrated in front of the Chinese embassy in the Malaysian capital. As many as 1,000 personnel from the special police unit were expected to be deployed on the day of the relay. A Japanese family with Malaysian citizenship and their 5-year-old child who unfurled a Tibetan flag were hit by a group of Chinese nationals with plastic air-filled batons and heckled by a crowd of Chinese citizens during the confrontation at Independence Square where the relay began, and the Chinese group shouted: ""Taiwan and Tibet belong to China.""', 'Up to 600 pro-Tibet protesters were expected to attend the relay, along with between 2,000 and 10,000 Chinese supporters. Taking note of the high number of Chinese supporters, Ted Quinlan, head of the Canberra torch relay committee, said: ""We didn\'t expect this reaction from the Chinese community. It is obviously a well-coordinated plan to take the day by weight of numbers.', 'The attacks on the torch in London and Paris were described as ""despicable"" by the Chinese government, condemning them as ""deliberate disruptions... who gave no thought to the Olympic spirit or the laws of Britain and France"" and who ""tarnish the lofty Olympic spirit"", and vowed they would continue with the relay and not allow the protests to ""impede the Olympic spirit"". Large-scale counter-protests by overseas Chinese and foreign-based Chinese nationals became prevalent in later segments of the relay. In San Francisco, the number of supporters were much more than the number of protesters, and in Australia, Japan, South Korea, the counter-protesters overwhelmed the protesters.', 'Leong Heng Teng Participant relay', 'relay LocatedIn Jakarta', 'Special powers EnactedInTheWakeOf Massive protests against Chinese policy toward Tibet', 'person PulledAboard police launch', 'relay FollowedBy April 14', 'pro-Tibet protesters Participant police launch', 'Chinese volunteers Participant relay', 'relay LocatedIn city', 'pro-Tibet protesters: A person named pro-Tibet protesters.', 'pro-Tibet protesters: An organization named pro-Tibet protesters.', 'Massive protests against Chinese policy toward Tibet: An event named Massive protests against Chinese policy toward Tibet.']",The torch relay involved protests from both pro-Tibet demonstrators and pro-Chinese students who surrounded and intimidated the protesters.,Canberra torch relay,265.83850011229515,1026.8017000053078
Which athlete carried the torch for the final leg in Canberra?,"['But we have assurances that it will be done peacefully."". Also, Australia\'s ACT Chief Minister, Jon Stanhope confirmed that the Chinese embassy was closely involve to ensure that ""pro-China demonstrators vastly outnumbered Tibetan activists."" Australian freestyle swimmer and five-time Olympic gold medalist Ian Thorpe ended the Australian leg of the torch relay April 24, 2008, touching the flame to light a cauldron after a run that was only marginally marked by protests.', 'Up to 600 pro-Tibet protesters were expected to attend the relay, along with between 2,000 and 10,000 Chinese supporters. Taking note of the high number of Chinese supporters, Ted Quinlan, head of the Canberra torch relay committee, said: ""We didn\'t expect this reaction from the Chinese community. It is obviously a well-coordinated plan to take the day by weight of numbers.', 'Leong Hong Man and Leong Heng Teng were the first and last torchbearer in the relay respectively. An article published on Macao Daily News criticized that the list of the torchbearers could not fully represent the Macanese and that there were too many non-athletes among the torchbearers. ( some of whom had already been torchbearers of other sporting events)', 'Internationally, the torch and its accompanying party traveled in a chartered Air China Airbus A330 (registered B-6075), painted in the red and yellow colors of the Olympic Games. Air China was chosen by the Beijing Committees of the Olympic Game as the designated Olympic torch carrier in March 2008 for its long-standing participation in the Olympic cause. The plane traveled a total of 137,000 km (85,000 mi) for a duration of 130 days through 21 countries and regions.', 'Indonesia: The Olympic flame reached Jakarta on April 22. The original 20 km relay through Jakarta was cancelled due to ""security worries"", at the request of the Chinese embassy, and the torch was instead carried round the city main\'s stadium, as it had been in Islamabad. Several dozen pro-Tibet protesters gathered near the stadium, and were dispersed by the police.', 'Leong Heng Teng Participant relay', 'Air China ChosenBy Beijing Committees of the Olympic Game', 'relay LocatedIn Jakarta', 'relay FollowedBy April 14', 'Chinese volunteers Participant relay', 'relay LocatedIn city', 'Ian Thorpe MemberOf Australia', 'special police unit ExpectedToDeploy relay', 'Australian leg of the torch relay: An event named Australian leg of the torch relay.', 'Olympic torch carrier: An event named Olympic torch carrier.', 'Canberra torch relay committee: An organization named Canberra torch relay committee.']","Ian Thorpe, an Australian freestyle swimmer, ended the Australian leg of the torch relay.",Ian Thorpe,286.9098999071866,966.5414998307824
Which organization intended to ensure that Chinese supporters outweighed Tibet supporters?,"['At one point, groups of Chinese students surrounded and intimidated pro-Tibet protesters. One person had to be pulled aboard a police launch when a group of pro-Chinese students looked like they might force him into the lake.', 'People demonstrated both for China and for Tibet. At least five people were arrested during the torch relay. Police said ""the five were arrested for interfering with the event under special powers enacted in the wake of massive protests against Chinese policy toward Tibet.""', 'The attacks on the torch in London and Paris were described as ""despicable"" by the Chinese government, condemning them as ""deliberate disruptions... who gave no thought to the Olympic spirit or the laws of Britain and France"" and who ""tarnish the lofty Olympic spirit"", and vowed they would continue with the relay and not allow the protests to ""impede the Olympic spirit"". Large-scale counter-protests by overseas Chinese and foreign-based Chinese nationals became prevalent in later segments of the relay. In San Francisco, the number of supporters were much more than the number of protesters, and in Australia, Japan, South Korea, the counter-protesters overwhelmed the protesters.', 'Great Britain: The torch relay leg held in London, the host city of the 2012 Summer Olympics, on April 6 began at Wembley Stadium, passed through the City of London, and eventually ended at O2 Arena in the eastern part of the city. The 48 km (30 mi) leg took a total of seven and a half hours to complete, and attracted protests by pro-Tibetan independence and pro-Human Rights supporters, prompting changes to the planned route and an unscheduled move onto a bus, which was then briefly halted by protestors. Home Secretary Jacqui Smith has officially complained to Beijing Organising Committee about the conduct of the tracksuit-clad Chinese security guards.', 'The most important existing communal shelters were the London Underground stations. Although many civilians had used them as such during the First World War, the government in 1939 refused to allow the stations to be used as shelters so as not to interfere with commuter and troop travel, and the fears that occupants might refuse to leave. Underground officials were ordered to lock station entrances during raids; but by the second week of heavy bombing the government relented and ordered the stations to be opened.', 'Chinese students Conflict pro-Tibet protesters', 'Torch Relay Leg LocatedIn London', 'pro-Tibet protesters Participant police launch', 'Torch Relay Leg Attracted pro-Tibetan independence supporters', 'Torch Relay Leg EndedAt O2 Arena', 'Torch Relay Leg Attracted pro-Human Rights supporters', 'Special powers EnactedInTheWakeOf Massive protests against Chinese policy toward Tibet', 'Torch Relay Leg BeganAt Wembley Stadium', 'pro-Tibet protesters: A person named pro-Tibet protesters.', 'pro-Tibetan independence supporters: An organization named pro-Tibetan independence supporters.', 'Massive protests against Chinese policy toward Tibet: An event named Massive protests against Chinese policy toward Tibet.']","I'm sorry, I couldn't find that in the database.",the Chinese embassy,254.38559986650944,979.665799997747
Who headed the Canberra torch relay committee during the protests?,"['Up to 600 pro-Tibet protesters were expected to attend the relay, along with between 2,000 and 10,000 Chinese supporters. Taking note of the high number of Chinese supporters, Ted Quinlan, head of the Canberra torch relay committee, said: ""We didn\'t expect this reaction from the Chinese community. It is obviously a well-coordinated plan to take the day by weight of numbers.', 'But we have assurances that it will be done peacefully."". Also, Australia\'s ACT Chief Minister, Jon Stanhope confirmed that the Chinese embassy was closely involve to ensure that ""pro-China demonstrators vastly outnumbered Tibetan activists."" Australian freestyle swimmer and five-time Olympic gold medalist Ian Thorpe ended the Australian leg of the torch relay April 24, 2008, touching the flame to light a cauldron after a run that was only marginally marked by protests.', 'The attacks on the torch in London and Paris were described as ""despicable"" by the Chinese government, condemning them as ""deliberate disruptions... who gave no thought to the Olympic spirit or the laws of Britain and France"" and who ""tarnish the lofty Olympic spirit"", and vowed they would continue with the relay and not allow the protests to ""impede the Olympic spirit"". Large-scale counter-protests by overseas Chinese and foreign-based Chinese nationals became prevalent in later segments of the relay. In San Francisco, the number of supporters were much more than the number of protesters, and in Australia, Japan, South Korea, the counter-protesters overwhelmed the protesters.', 'Indonesia: The Olympic flame reached Jakarta on April 22. The original 20 km relay through Jakarta was cancelled due to ""security worries"", at the request of the Chinese embassy, and the torch was instead carried round the city main\'s stadium, as it had been in Islamabad. Several dozen pro-Tibet protesters gathered near the stadium, and were dispersed by the police.', 'In June 2008, the Beijing Games\' Organizing Committee announced that the planned international torch relay for the Paralympic Games had been cancelled. The Committee stated that the relay was being cancelled to enable the Chinese government to ""focus on the rescue and relief work"" following the Sichuan earthquake.', 'Leong Heng Teng Participant relay', 'relay LocatedIn Jakarta', ""Beijing Games' Organizing Committee Announced international torch relay"", 'relay FollowedBy April 14', 'Chinese volunteers Participant relay', 'relay LocatedIn city', ""Beijing Games' Organizing Committee Stated relay was being cancelled"", 'Ian Thorpe MemberOf Australia', 'Australian leg of the torch relay: An event named Australian leg of the torch relay.', 'Canberra torch relay committee: An organization named Canberra torch relay committee.', 'international torch relay: An event named international torch relay.']",Ted Quinlan headed the Canberra torch relay committee.,Ted Quinlan,238.11370017938316,832.5081998482347
"Which event expected between 2,000 and 10,000 Chinese supporters?","['Up to 600 pro-Tibet protesters were expected to attend the relay, along with between 2,000 and 10,000 Chinese supporters. Taking note of the high number of Chinese supporters, Ted Quinlan, head of the Canberra torch relay committee, said: ""We didn\'t expect this reaction from the Chinese community. It is obviously a well-coordinated plan to take the day by weight of numbers.', ""The event was held in the streets around the city main's stadium. The cancelling of the relay through the city itself was decided due to security concerns and at the request of the Chinese embassy. Only invitees and journalists were admitted inside the stadium."", 'The attacks on the torch in London and Paris were described as ""despicable"" by the Chinese government, condemning them as ""deliberate disruptions... who gave no thought to the Olympic spirit or the laws of Britain and France"" and who ""tarnish the lofty Olympic spirit"", and vowed they would continue with the relay and not allow the protests to ""impede the Olympic spirit"". Large-scale counter-protests by overseas Chinese and foreign-based Chinese nationals became prevalent in later segments of the relay. In San Francisco, the number of supporters were much more than the number of protesters, and in Australia, Japan, South Korea, the counter-protesters overwhelmed the protesters.', 'Just days before the relay supporters of Falun Gong demonstrated in front of the Chinese embassy in the Malaysian capital. As many as 1,000 personnel from the special police unit were expected to be deployed on the day of the relay. A Japanese family with Malaysian citizenship and their 5-year-old child who unfurled a Tibetan flag were hit by a group of Chinese nationals with plastic air-filled batons and heckled by a crowd of Chinese citizens during the confrontation at Independence Square where the relay began, and the Chinese group shouted: ""Taiwan and Tibet belong to China.""', 'Indonesia: The Olympic flame reached Jakarta on April 22. The original 20 km relay through Jakarta was cancelled due to ""security worries"", at the request of the Chinese embassy, and the torch was instead carried round the city main\'s stadium, as it had been in Islamabad. Several dozen pro-Tibet protesters gathered near the stadium, and were dispersed by the police.', 'relay FollowedBy April 14', 'Leong Heng Teng Participant relay', 'relay LocatedIn Jakarta', 'Chinese nationals Participant relay', 'Chinese volunteers Participant relay', 'relay LocatedIn city', 'Chinese government Vowed relay', 'Chinese supporters Participant relay', 'Chinese supporters: An organization named Chinese supporters.']","The Canberra torch relay was expected to have between 2,000 and 10,000 Chinese supporters.",Canberra torch relay,170.08560011163354,1257.199800107628
What ecological structure changes when a new apex predator enters an area?,"['Some environmentalists assert[who?] that (re)introducing predators would achieve the same end with greater efficiency and less negative effect, such as introducing significant amounts of free lead into the environment and food chain.', ""In an ecosystem, predation is a biological interaction where a predator (an organism that is hunting) feeds on its prey (the organism that is attacked). Predators may or may not kill their prey prior to feeding on them, but the act of predation often results in the death of the prey and the eventual absorption of the prey's tissue through consumption. Thus predation is often, though not always, carnivory."", 'Because of the different geologic regions there are contrasting climates and ecosystems.', 'For example, some parasitic species prey on a host organism and then lay their eggs on it for their offspring to feed on it while it continues to live in or on its decaying corpse after it has died. The key characteristic of predation however is the predator\'s direct impact on the prey population. On the other hand, detritivores simply eat dead organic material arising from the decay of dead individuals and have no direct impact on the ""donor"" organism(s).', ""The island's hinterland must have been a dense tropical forest but the coastal areas were probably also quite green. The modern landscape is very different, with widespread bare rock in the lower areas, although inland it is green, mainly due to introduced vegetation. There are no native land mammals, but cattle, cats, dogs, donkeys, goats, mice, rabbits, rats and sheep have been introduced, and native species have been adversely affected as a result."", 'Millennium Ecosystem Assessment Found ecosystems', 'environmentalists Assert introducing predators', 'predator ImpactOn prey population', 'introducing predators Achieve same end', 'island Has fresh water', 'ecosystems InfluencedBy geologic regions', 'ecosystems LocatedInOrNextToBodyOfWater fresh water', 'introducing predators HasEffect less negative effect', 'prey population: An organization named prey population.', 'ecosystems: Ecosystems vary due to contrasting climates and geologic regions.', 'introducing predators: An event named introducing predators.']","According to the text, introducing predators can achieve the same end and have a less negative effect on the environment, and the key characteristic of predation is the predator's direct impact on the prey population.",trophic pyramid,197.9433000087738,1700.63990005292
